feature	importance
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_2_left	0.00048094653
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_diff	0.0004802395
DIFF_8_quantile_0_6_contribution_left	0.00047888575
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio_to_whole_left	0.00047685968
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_whole	0.00047640185
CUMSUM_9_ar_param_0_ratio_to_whole_left	0.00047624874
CUMSUM_1_stats_min_ratio_to_whole_right	0.00047505795
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_diff	0.00047497638
DIFF_7_hjorth_mobility_contribution_right	0.0004737339
RAW_10_rpt_cost_ar_right	0.00047323032
DIFF_7_hjorth_complexity_contribution_right	0.00047183278
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_right	0.00047177885
CUMSUM_8_index_mass_quantile_q_0_8_contribution_right	0.00047119978
RAW_1_stats_kurt_left	0.00047064928
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_whole	0.00047048047
RAW_9_ar_param_0_ratio	0.00047025428
CUMSUM_8_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	0.0004700623
CUMSUM_8_quantile_0_1_whole	0.0004696201
CUMSUM_8_index_mass_quantile_q_0_6_ratio	0.00046918806
RAW_7_katz_fd_ratio_to_whole_right	0.0004680126
RAW_7_higuchi_fd_contribution_right	0.00046798383
CUMSUM_8_ratio_beyond_r_sigma_1_5_contribution_right	0.00046750513
RAW_8_ratio_beyond_r_sigma_1_contribution_left	0.00046563154
RAW_7_katz_fd_whole	0.00046539734
CUMSUM_1_stats_max_ratio	0.00046486064
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	0.00046450956
